0,796,911,229
1,606,917,229
2,792,702,229
3,604,695,229
4,598,651,229
5,791,645,229
6,601,429,229
7,791,426,229
8,799,382,229
9,604,376,229
10,792,160,229
11,603,155,229
12,544,158,229
13,342,157,229
14,535,372,229
15,342,377,229
16,332,421,229
17,531,428,229
18,340,642,229
19,535,645,229
20,541,690,229
21,342,697,229
22,536,911,229
23,342,916,229
24,282,917,229
25,84,917,229
26,272,700,229
27,82,697,229
28,74,650,229
29,270,645,229
30,81,431,229
31,270,426,229
32,278,382,229
33,82,377,229
34,272,160,229
35,82,155,229
